date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-05-01,1940108,The Crown,Hotel/bed & breakfast/guest house,The Crown Inn,31 High Street,Woodstock,Oxfordshire,OX20 1TE,West Oxfordshire,AwaitingInspection,,FHRS,False,51.8470753,-1.3537224,"The Crown Inn, 31 High Street, Woodstock, Oxfordshire, OX20 1TE"
2026-05-01,1940107,The Golden Pheasant Inn,Hotel/bed & breakfast/guest house,Golden Pheasant Hotel,91 High Street,Burford,Oxfordshire,OX18 4QA,West Oxfordshire,5,2026-04-14,FHRS,False,51.808351,-1.636097,"Golden Pheasant Hotel, 91 High Street, Burford, Oxfordshire, OX18 4QA"
2026-05-01,1940015,Valley House Farm,Hotel/bed & breakfast/guest house,,,,,,South Norfolk,AwaitingInspection,,FHRS,False,,,
2026-05-02,1940503,Garden View Room,Hotel/bed & breakfast/guest house,,10 Blanks Close,Mautby,Great Yarmouth,NR29 3JF,Great Yarmouth,AwaitingInspection,,FHRS,False,52.6532551,1.6803543,"10 Blanks Close, Mautby, Great Yarmouth, NR29 3JF"
2026-05-02,1940489,The Hive Great Yarmouth,Hotel/bed & breakfast/guest house,,South Beach Parade,Great Yarmouth,Norfolk,NR30 3QL,Great Yarmouth,AwaitingInspection,,FHRS,False,,,"South Beach Parade, Great Yarmouth, Norfolk, NR30 3QL"
2026-05-02,1671157,Tiffys Place,Hotel/bed & breakfast/guest house,30 St Chads Road,Blackpool,,,FY1 6BP,Blackpool,5,2026-04-24,FHRS,False,53.8029718,-3.0532773,"30 St Chads Road, Blackpool, FY1 6BP"
2026-05-02,1940769,Hotel Indigo Gloucester- The Forum,Hotel/bed & breakfast/guest house,Hotel Indigo,Unit 4,The Forum,Cathedral Walk,GL1 1AU,Gloucester City,5,2026-04-21,FHRS,False,51.8657576,-2.2412318,"Hotel Indigo, Unit 4, The Forum, Cathedral Walk, GL1 1AU"
2026-05-02,1940841,Point A Hotel,Hotel/bed & breakfast/guest house,9-10 St Andrew Square,Edinburgh,,,,Edinburgh (City of),Awaiting Inspection,2026-04-27,FHIS,False,55.9534421,-3.1942989,"9-10 St Andrew Square, Edinburgh"
2026-05-02,1940853,The Cockburn,Hotel/bed & breakfast/guest house,1 Cockburn Street,Edinburgh,,,EH1 1BJ,Edinburgh (City of),Awaiting Inspection,2026-04-29,FHIS,False,55.9504813,-3.1896151,"1 Cockburn Street, Edinburgh, EH1 1BJ"
2026-05-02,702092,Gro Guest House,Hotel/bed & breakfast/guest house,Pool Road,Newtown,Powys,,SY16 3AL,Powys,AwaitingInspection,,FHRS,False,52.520031,-3.286256,"Pool Road, Newtown, Powys, SY16 3AL"
2026-05-02,1093927,The Adventure Learning Charity,Hotel/bed & breakfast/guest house,Longridge,Quarry Wood Road,Marlow,,SL7 1RE,Windsor and Maidenhead,5,2022-05-06,FHRS,False,51.5642822,-0.760823,"Longridge, Quarry Wood Road, Marlow, SL7 1RE"
2026-05-02,752805,FAIR HAVEN,Hotel/bed & breakfast/guest house,16 Moneydarragh Road,Moneydorragh More,Annalong,Down,BT34 4TY,"Newry, Mourne and Down",5,2020-03-03,FHRS,False,54.105744,-5.912058,"16 Moneydarragh Road, Moneydorragh More, Annalong, Down, BT34 4TY"
2026-05-02,1205341,FRIENDS FOREVER EUROPE,Hotel/bed & breakfast/guest house,1 Cornmill Quay,Mullartown,Annalong,Down,BT34 4QG,"Newry, Mourne and Down",5,2021-07-05,FHRS,False,54.108715057373,-5.89683103561401,"1 Cornmill Quay, Mullartown, Annalong, Down, BT34 4QG"
2026-05-02,728397,TYRELLA HOUSE,Hotel/bed & breakfast/guest house,,,,,,"Newry, Mourne and Down",5,2020-09-16,FHRS,False,,,
2026-05-02,702092,Gro Guest House,Hotel/bed & breakfast/guest house,Pool Road,Newtown,Powys,,SY16 3AL,Powys,AwaitingInspection,,FHRS,False,52.520031,-3.286256,"Pool Road, Newtown, Powys, SY16 3AL"
2026-05-07,1941527,Aphrodites Hotel,Hotel/bed & breakfast/guest house,Packway House,Crook Road,,Windermere,LA23 3NE,Westmorland and Furness,4,2026-03-27,FHRS,False,54.3542394,-2.9127923,"Packway House, Crook Road, Windermere, LA23 3NE"
2026-05-07,1941360,St Mellons Country Club,Hotel/bed & breakfast/guest house,St Mellons Country Hotel And Country Club,Newport Road,Cardiff,South Wales,CF3 2XR,Newport,AwaitingInspection,,FHRS,False,51.5351613,-3.0865006,"St Mellons Country Hotel And Country Club, Newport Road, Cardiff, South Wales, CF3 2XR"
2026-05-07,1941360,St Mellons Country Club,Hotel/bed & breakfast/guest house,St Mellons Country Hotel And Country Club,Newport Road,Cardiff,South Wales,CF3 2XR,Casnewydd,AwaitingInspection,,FHRS,False,51.5351613,-3.0865006,"St Mellons Country Hotel And Country Club, Newport Road, Cardiff, South Wales, CF3 2XR"
2026-05-07,1287700,Tower Suites - Blue Orchid Hotel,Hotel/bed & breakfast/guest house,100 Minories,London,,,EC3N 1AP,City of London Corporation,5,2025-03-07,FHRS,False,51.5103475,-0.0752556,"100 Minories, London, EC3N 1AP"
2026-05-07,1941340,Sandman Signature Glasgow Hotel,Hotel/bed & breakfast/guest house,,375 West George Street,Glasgow,,G2 4LW,Glasgow City,Awaiting Inspection,2026-04-29,FHIS,False,55.8633627,-4.2668585,"375 West George Street, Glasgow, G2 4LW"
