date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-06-02,1952524,Hop Cottage B&B,Hotel/bed & breakfast/guest house,,,,,,Dover,AwaitingInspection,,FHRS,False,,,
2026-06-02,1951959,4 Spences Lane B & B,Hotel/bed & breakfast/guest house,4 Spences Lane,,Lewes,East Sussex,BN7 2HE,Lewes,5,2025-03-31,FHRS,False,50.8801468,0.0198147,"4 Spences Lane, Lewes, East Sussex, BN7 2HE"
2026-06-02,1951966,Aleberry,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-03-31,FHRS,False,,,
2026-06-02,1952349,Barnfield Farm B & B,Hotel/bed & breakfast/guest house,Barnfield Cottage Barnfield Farm Laughton Road,,Ringmer,East Sussex,BN8 5NJ,Lewes,5,2025-09-29,FHRS,False,50.8953608,0.0869825,"Barnfield Cottage Barnfield Farm Laughton Road, Ringmer, East Sussex, BN8 5NJ"
2026-06-02,1952351,Bed & Breakfast,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2026-03-06,FHRS,False,,,
2026-06-02,1951860,Blue Door Barns,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-02-27,FHRS,False,,,
2026-06-02,1952006,Crabapple Cottage B&B,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-07-05,FHRS,False,,,
2026-06-02,1952159,Deep Thatch Cottage,Hotel/bed & breakfast/guest house,,,,,,Lewes,4,2023-06-16,FHRS,False,,,
2026-06-02,1952191,Dubois Bed & Breakfast,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2023-07-07,FHRS,False,,,
2026-06-02,1952171,Florence House Seaford Ltd,Hotel/bed & breakfast/guest house,Florence House Southdown Road,,Seaford,East Sussex,BN25 4JS,Lewes,5,2023-06-16,FHRS,False,50.7668224,0.1139604,"Florence House Southdown Road, Seaford, East Sussex, BN25 4JS"
2026-06-02,1951840,Garden Cottages B & B,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-02-27,FHRS,False,,,
2026-06-02,1952097,Holmes Lodge Guest House,Hotel/bed & breakfast/guest house,72 Claremont Road,,Seaford,East Sussex,BN25 2BJ,Lewes,5,2023-06-12,FHRS,False,50.7759345,0.0949385,"72 Claremont Road, Seaford, East Sussex, BN25 2BJ"
2026-06-02,1952101,Hut Therapy,Hotel/bed & breakfast/guest house,2 School Cottages Chapel Lane,,East Chiltington,East Sussex,BN7 3AY,Lewes,5,2023-06-26,FHRS,False,50.9209304,-0.0455499,"2 School Cottages Chapel Lane, East Chiltington, East Sussex, BN7 3AY"
2026-06-02,1951740,Jamie's Farm Lewes,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-02-03,FHRS,False,,,
2026-06-02,1952193,Little Norlington Barn,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-07-23,FHRS,False,,,
2026-06-02,1952243,No. 11 Accommodation,Hotel/bed & breakfast/guest house,,,,,,Lewes,5,2025-07-10,FHRS,False,,,
2026-06-02,1952279,Pelham House Hotel,Hotel/bed & breakfast/guest house,Pelham House St Andrews Lane,,Lewes,East Sussex,BN7 1UW,Lewes,5,2026-01-09,FHRS,False,,,"Pelham House St Andrews Lane, Lewes, East Sussex, BN7 1UW"
