date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-04-01,1929943,Stover Lodge,Hotel/bed & breakfast/guest house,Stover Lodge Hotel 29 Newton Road Torquay Torbay,,,,TQ2 5DB,Torbay,AwaitingInspection,,FHRS,False,50.4732881,-3.5445603,"Stover Lodge Hotel 29 Newton Road Torquay Torbay, TQ2 5DB"
2026-04-01,1929974,Hylands Hotel,Hotel/bed & breakfast/guest house,303 - 309 Queens Road,Beeston,Nottinghamshire,,NG9 1JB,Broxtowe,AwaitingInspection,,FHRS,False,52.922326,-1.210232,"303 - 309 Queens Road, Beeston, Nottinghamshire, NG9 1JB"
2026-04-01,1725574,The Palms Hotel,Hotel/bed & breakfast/guest house,Southend Arterial Road,Hornchurch,,,RM11 3UJ,Havering,5,2024-10-25,FHRS,False,51.580432,0.239945,"Southend Arterial Road, Hornchurch, RM11 3UJ"
2026-04-01,1930375,Lynton Court Charter Bar & Hotel,Hotel/bed & breakfast/guest house,,47 Christchurch Road,Bournemouth,,BH1 3PA,"Bournemouth, Christchurch and Poole",5,2025-08-19,FHRS,False,50.722733,-1.852032,"47 Christchurch Road, Bournemouth, BH1 3PA"
2026-04-01,553620,Mulberry House,Hotel/bed & breakfast/guest house,Chelmsford Road,High Ongar,Ongar,Essex,CM5 9NL,Epping Forest,5,2025-10-14,FHRS,False,51.709487,0.268593,"Chelmsford Road, High Ongar, Ongar, Essex, CM5 9NL"
2026-04-02,1930704,Misty Mournes,Hotel/bed & breakfast/guest house,Annalong,,Newry,,BT34 4QT,"Newry, Mourne and Down",AwaitingInspection,,FHRS,False,,,"Annalong, Newry, BT34 4QT"
2026-04-02,298945,Days Inn Kendal,Hotel/bed & breakfast/guest house,Killington Lake Services,M6,,Kendal,LA8 0NW,Westmorland and Furness,5,2026-03-17,FHRS,False,54.310527,-2.628119,"Killington Lake Services, M6, Kendal, LA8 0NW"
2026-04-02,1930719,The Bellachroy,Hotel/bed & breakfast/guest house,Bellachroy Hotel Dervaig Isle Of Mull Argyll And Bute PA75 6QW,,,,PA75 6QW,Argyll and Bute,Awaiting Inspection,2026-03-26,FHIS,False,,,"Bellachroy Hotel Dervaig Isle Of Mull Argyll And Bute PA75 6QW, PA75 6QW"
2026-04-03,1931171,Hilton East Midlands Airport,Hotel/bed & breakfast/guest house,Hilton National East Midlands Airport Hotel,Junction 24,Ashby Road,Castle Donington,DE74 2YW,North West Leicestershire,AwaitingInspection,,FHRS,False,52.8466811,-1.2978078,"Hilton National East Midlands Airport Hotel, Junction 24, Ashby Road, Castle Donington, DE74 2YW"
2026-04-03,908018,Harwich Connexions Transport (1912 Centre),Hotel/bed & breakfast/guest house,1912 Centre,Kings Quay Street,Harwich,Essex,CO12 3ES,Tendring,Exempt,,FHRS,False,51.945435,1.289091,"1912 Centre, Kings Quay Street, Harwich, Essex, CO12 3ES"
2026-04-08,1931995,Chopstix Noodle Bar,Hotel/bed & breakfast/guest house,84 - 86 Merrion Centre,Merrion Way,Leeds,,LS2 8NG,Leeds,AwaitingInspection,,FHRS,False,53.801712,-1.544104,"84 - 86 Merrion Centre, Merrion Way, Leeds, LS2 8NG"
2026-04-08,752805,FAIR HAVEN,Hotel/bed & breakfast/guest house,16 Moneydarragh Road,Moneydorragh More,Annalong,Down,BT34 4TY,"Newry, Mourne and Down",5,2020-03-03,FHRS,False,54.105744,-5.912058,"16 Moneydarragh Road, Moneydorragh More, Annalong, Down, BT34 4TY"
2026-04-08,1205341,FRIENDS FOREVER EUROPE,Hotel/bed & breakfast/guest house,1 Cornmill Quay,Mullartown,Annalong,Down,BT34 4QG,"Newry, Mourne and Down",5,2021-07-05,FHRS,False,54.108715057373,-5.89683103561401,"1 Cornmill Quay, Mullartown, Annalong, Down, BT34 4QG"
2026-04-08,894644,RINGFAD B&B,Hotel/bed & breakfast/guest house,,,,,,"Newry, Mourne and Down",5,2019-05-03,FHRS,False,,,
2026-04-08,728397,TYRELLA HOUSE,Hotel/bed & breakfast/guest house,,,,,,"Newry, Mourne and Down",5,2020-09-16,FHRS,False,,,
2026-04-08,1931741,The Regency Hotel,Hotel/bed & breakfast/guest house,,40-44 St Pauls Road,Clifton,Bristol,BS8 1LR,Bristol,AwaitingInspection,,FHRS,False,51.459424,-2.610504,"40-44 St Pauls Road, Clifton, Bristol, BS8 1LR"
2026-04-08,1908476,OAKLEA HOUSE B&B,Hotel/bed & breakfast/guest house,Oaklea House Oaklea Court,Bignall End Road,Bignall End,Newcastle Under Lyme,ST7 8NU,Newcastle-Under-Lyme,AwaitingInspection,,FHRS,False,,,"Oaklea House Oaklea Court, Bignall End Road, Bignall End, Newcastle Under Lyme, ST7 8NU"
