date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-08-01,1136593,Brat Haus,Mobile caterer,,,,,,Northumberland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974182,Cafe 472,Mobile caterer,Willowburn Trading Estate,Alnwick,Northumberland,,NE66 2PF,Northumberland,AwaitingInspection,,FHRS,False,55.402752,-1.689937,"Willowburn Trading Estate, Alnwick, Northumberland, NE66 2PF"
2026-08-01,1974177,The Lilac Lemons,Mobile caterer,,,,,,Northumberland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974175,The Pheasant Feeder,Mobile caterer,,,,,,Northumberland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1719128,3J's,Mobile caterer,,,,,,Breckland,5,2026-04-27,FHRS,False,,,
2026-08-01,1974302,Civil Society,Mobile caterer,,,,,,Breckland,AwaitingInspection,,FHRS,False,,,
2026-08-01,111009,Curry Muncherz,Mobile caterer,,,,,,Breckland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1963487,City Grill,Mobile caterer,,,,,,Bath and North East Somerset,5,2026-07-15,FHRS,False,,,
2026-08-01,1963486,Mr D's (mobile),Mobile caterer,,,,,,Bath and North East Somerset,5,2026-07-15,FHRS,False,,,
2026-08-01,1319863,Embers Camping,Mobile caterer,Standing Hall Farm,Paddockhurst Road,Turners Hill,Crawley,RH10 4ND,Mid Sussex,AwaitingInspection,,FHRS,True,,,"Standing Hall Farm, Paddockhurst Road, Turners Hill, Crawley, RH10 4ND"
2026-08-01,1973994,Euphrosyne,Mobile caterer,,,,,,Mid Sussex,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974054,Anglesey Leaf & Bean,Mobile caterer,Morawelon,,Newborough,Llanfair Pwllgwyngyll,LL61 6TH,Anglesey,5,2026-07-29,FHRS,False,53.167208,-4.3572118,"Morawelon, Newborough, Llanfair Pwllgwyngyll, LL61 6TH"
2026-08-01,1974238,Charcoal house,Mobile caterer,,,,,,Cambridge City,AwaitingInspection,,FHRS,False,,,
2026-08-01,1859471,Hayleys Parlour,Mobile caterer,,,,,,Moray,Awaiting Inspection,2025-08-05,FHIS,False,,,
2026-08-01,1974385,Maxwell Catering,Mobile caterer,,,,,,Moray,Awaiting Inspection,2026-07-29,FHIS,False,,,
2026-08-01,1974045,Press’d,Mobile caterer,,,,,,Lewes,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974075,Mrchillervan LTD,Mobile caterer,,,,,,Spelthorne,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974256,GEF Get 'Er' Fuelled,Mobile caterer,,,,,,Mid and East Antrim,AwaitingInspection,,FHRS,False,,,
2026-08-01,1973981,Barista Bar,Mobile caterer,1 Hightown Avenue,,Newtownabbey,,BT36 4RT,Antrim and Newtownabbey,5,2026-07-29,FHRS,False,54.6737118,-5.9795199,"1 Hightown Avenue, Newtownabbey, BT36 4RT"
2026-08-01,1974186,MeatoFresh,Mobile caterer,16 Beresford Square,,Woolwich,Greenwich,SE18 6AY,Greenwich,AwaitingInspection,,FHRS,False,51.4907569,0.0695043,"16 Beresford Square, Woolwich, Greenwich, SE18 6AY"
2026-08-01,1974187,RitaEs Kitchen,Mobile caterer,71 Nickelby Close,,Thamesmead,Greenwich,SE28 8LY,Greenwich,AwaitingInspection,,FHRS,False,51.509629,0.119561,"71 Nickelby Close, Thamesmead, Greenwich, SE28 8LY"
2026-08-01,1974023,Cove And Clover,Mobile caterer,,,,,,Sunderland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1944916,Froth,Mobile caterer,,,,,,Sunderland,5,2026-07-22,FHRS,False,,,
2026-08-01,1974020,Hollywood Classics,Mobile caterer,,,,,,Sunderland,AwaitingInspection,,FHRS,False,,,
2026-08-01,1974026,Ronnie's Street Food,Mobile caterer,,,,,,Sunderland,5,2026-05-19,FHRS,False,,,
2026-08-01,1974287,Beetle Juice South West,Mobile caterer,Kilminorth Farm,Looe,Cornwall,,PL13 2NE,Cornwall,AwaitingInspection,,FHRS,True,,,"Kilminorth Farm, Looe, Cornwall, PL13 2NE"
2026-08-01,1948796,Burger Bros,Mobile caterer,Mobile Catering Unit,Treen Farm Campsite,Treen,St Levan,TR19 6LF,Cornwall,AwaitingInspection,,FHRS,True,50.0479377,-5.6441845,"Mobile Catering Unit, Treen Farm Campsite, Treen, St Levan, TR19 6LF"
2026-08-01,1945569,The Braai Box,Mobile caterer,,,,,,Cornwall,5,2026-07-27,FHRS,False,,,
2026-08-01,1948770,The Burrow,Mobile caterer,,,,,,Cornwall,5,2026-07-09,FHRS,False,,,
2026-08-01,1974054,Anglesey Leaf & Bean,Mobile caterer,Morawelon,,Newborough,Llanfair Pwllgwyngyll,LL61 6TH,Ynys Môn,5,2026-07-29,FHRS,False,53.167208,-4.3572118,"Morawelon, Newborough, Llanfair Pwllgwyngyll, LL61 6TH"
2026-08-01,1974361,The Mane Event,Mobile caterer,,,,,,North Ayrshire,Awaiting Inspection,,FHIS,False,,,
2026-08-01,1974362,Treasy's Snacks,Mobile caterer,,,,,,North Ayrshire,Awaiting Inspection,,FHIS,False,,,
2026-08-01,1974389,Whipped!,Mobile caterer,,,,,,Charnwood,AwaitingInspection,,FHRS,False,,,
