date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2025-12-02,1895542,Artezzan Restaurant & Bar,Restaurant/Cafe/Canteen,Unit R4 33 Pepper Street,,Chester,Cheshire,CH1 1DF,Cheshire West and Chester,5,2025-11-24,FHRS,False,53.1884384155273,-2.88952708244324,"Unit R4 33 Pepper Street, Chester, Cheshire, CH1 1DF"
2025-12-02,1895544,Gill?s kitchen ltd,Restaurant/Cafe/Canteen,,,,,,Cheshire West and Chester,AwaitingInspection,,FHRS,False,,,
2025-12-02,1895674,Costa Coffee,Restaurant/Cafe/Canteen,Sainsburys Supermarket Nottingham Road,,Mansfield,Nottinghamshire,NG18 1BW,Mansfield,AwaitingInspection,,FHRS,False,53.1341353,-1.1984307,"Sainsburys Supermarket Nottingham Road, Mansfield, Nottinghamshire, NG18 1BW"
2025-12-02,1895676,Greggs Mansfield,Restaurant/Cafe/Canteen,Morrisons Sutton Road,,Mansfield,Nottinghamshire,NG18 5HL,Mansfield,AwaitingInspection,,FHRS,False,53.1356529,-1.2295385,"Morrisons Sutton Road, Mansfield, Nottinghamshire, NG18 5HL"
2025-12-02,1895596,Afghan Zaika,Restaurant/Cafe/Canteen,45 Corporation Road,Grangetown,Cardiff,,CF11 7AP,Caerdydd,AwaitingInspection,,FHRS,False,51.4691707,-3.1839279,"45 Corporation Road, Grangetown, Cardiff, CF11 7AP"
2025-12-02,1895595,Chickaros,Restaurant/Cafe/Canteen,41 - 43 Albany Road,Roath,Cardiff,,CF24 3LJ,Caerdydd,AwaitingInspection,,FHRS,False,51.4933332,-3.1695005,"41 - 43 Albany Road, Roath, Cardiff, CF24 3LJ"
2025-12-02,1895588,Crave club,Restaurant/Cafe/Canteen,23 Whitchurch Road,Gabalfa,Cardiff,,CF14 3JN,Caerdydd,AwaitingInspection,,FHRS,False,51.5018081,-3.1896288,"23 Whitchurch Road, Gabalfa, Cardiff, CF14 3JN"
2025-12-02,1835103,Forest cafe,Restaurant/Cafe/Canteen,Caerphilly Mountain Project Heol-y-fforest,Tongwynlais,Cardiff,,CF15 7JR,Caerdydd,3,2025-05-21,FHRS,False,51.53906,-3.2469371,"Caerphilly Mountain Project Heol-y-fforest, Tongwynlais, Cardiff, CF15 7JR"
2025-12-02,1895593,Manaqesh palace,Restaurant/Cafe/Canteen,185 City Road,Roath,Cardiff,,CF24 3JB,Caerdydd,AwaitingInspection,,FHRS,False,51.49083,-3.1707472,"185 City Road, Roath, Cardiff, CF24 3JB"
2025-12-02,1884595,Marcos trattoria,Restaurant/Cafe/Canteen,91 Heol Llanishen Fach,Rhiwbina,Cardiff,,CF14 6LB,Caerdydd,AwaitingInspection,,FHRS,True,51.5297047,-3.2097988,"91 Heol Llanishen Fach, Rhiwbina, Cardiff, CF14 6LB"
2025-12-02,1895591,Milo baguette,Restaurant/Cafe/Canteen,83 Cathays Terrace,Cathays,Cardiff,,CF24 4HT,Caerdydd,AwaitingInspection,,FHRS,False,51.4935331,-3.1818507,"83 Cathays Terrace, Cathays, Cardiff, CF24 4HT"
2025-12-02,1895587,Mugshot Restaurants,Restaurant/Cafe/Canteen,12 Wharton Street,Cathays,Cardiff,,CF10 1AG,Caerdydd,AwaitingInspection,,FHRS,False,51.4795666,-3.1775728,"12 Wharton Street, Cathays, Cardiff, CF10 1AG"
2025-12-02,647415,Grantham Museum,Restaurant/Cafe/Canteen,,St Peters Hill,Grantham,,NG31 6PY,South Kesteven,Exempt,,FHRS,False,52.910515,-0.639944,"St Peters Hill, Grantham, NG31 6PY"
2025-12-02,1895658,A Tavola Pizzeria Restaurant,Restaurant/Cafe/Canteen,11 - 12 Burgate,Canterbury,Kent,,CT1 2HG,Canterbury City,AwaitingInspection,,FHRS,False,51.2784215,1.0836321,"11 - 12 Burgate, Canterbury, Kent, CT1 2HG"
2025-12-02,1895659,Castellum Pizzeria,Restaurant/Cafe/Canteen,27A Oxford Street,Whitstable,Kent,,CT5 1DB,Canterbury City,AwaitingInspection,,FHRS,False,51.3560335,1.0243881,"27A Oxford Street, Whitstable, Kent, CT5 1DB"
2025-12-02,1895657,McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,18 - 20 St George's Street,Canterbury,Kent,,CT1 2SR,Canterbury City,5,2025-11-18,FHRS,False,51.2775354,1.082012,"18 - 20 St George's Street, Canterbury, Kent, CT1 2SR"
2025-12-02,1895662,Ocakbasi Of Kent,Restaurant/Cafe/Canteen,34 St Peters Street,Canterbury,Kent,,CT1 2BG,Canterbury City,AwaitingInspection,,FHRS,False,51.2811358,1.0762811,"34 St Peters Street, Canterbury, Kent, CT1 2BG"
2025-12-02,1895656,Phoebes Coffee House And Sandwich Bar,Restaurant/Cafe/Canteen,56 - 57 Ivy Lane,Canterbury,Kent,,CT1 1TU,Canterbury City,AwaitingInspection,,FHRS,False,51.2769373,1.0861309,"56 - 57 Ivy Lane, Canterbury, Kent, CT1 1TU"
2025-12-02,1895517,Flightmode,Restaurant/Cafe/Canteen,53 Main Street,,Bangor,,BT20 5AF,Ards and North Down,AwaitingInspection,,FHRS,False,,,"53 Main Street, Bangor, BT20 5AF"
2025-12-02,1756231,The Goose Coffee House,Restaurant/Cafe/Canteen,5a High Street,Town Parks,Comber,Down,BT23 5HJ,Ards and North Down,5,2024-10-29,FHRS,False,54.549755,-5.748032,"5a High Street, Town Parks, Comber, Down, BT23 5HJ"
2025-12-02,1895582,Aussie Johns Mess,Restaurant/Cafe/Canteen,NETLEY SAILING CLUB ROYAL VICTORIA COUNTRY PARK NETLEY ABBEY SOUTHAMPTON SO31 5GA,,,,SO31 5GA,Eastleigh,AwaitingInspection,,FHRS,False,50.8695259094238,-1.34449100494385,"NETLEY SAILING CLUB ROYAL VICTORIA COUNTRY PARK NETLEY ABBEY SOUTHAMPTON SO31 5GA, SO31 5GA"
2025-12-02,1895576,Dallas Chicken & Pizza,Restaurant/Cafe/Canteen,52 HIGH STREET EASTLEIGH SO50 5LE,,,,SO50 5LE,Eastleigh,AwaitingInspection,,FHRS,False,50.967548,-1.3534313,"52 HIGH STREET EASTLEIGH SO50 5LE, SO50 5LE"
2025-12-02,1895579,Starbucks,Restaurant/Cafe/Canteen,UNIT A1 HAMILTON BUSINESS PARK HAMILTON WAY HEDGE END SOUTHAMPTON SO30 2JR,,,,SO30 2JR,Eastleigh,AwaitingInspection,,FHRS,False,50.9251929,-1.3067755,"UNIT A1 HAMILTON BUSINESS PARK HAMILTON WAY HEDGE END SOUTHAMPTON SO30 2JR, SO30 2JR"
2025-12-02,1895596,Afghan Zaika,Restaurant/Cafe/Canteen,45 Corporation Road,Grangetown,Cardiff,,CF11 7AP,Cardiff,AwaitingInspection,,FHRS,False,51.4691707,-3.1839279,"45 Corporation Road, Grangetown, Cardiff, CF11 7AP"
2025-12-02,1895595,Chickaros,Restaurant/Cafe/Canteen,41 - 43 Albany Road,Roath,Cardiff,,CF24 3LJ,Cardiff,AwaitingInspection,,FHRS,False,51.4933332,-3.1695005,"41 - 43 Albany Road, Roath, Cardiff, CF24 3LJ"
