date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-01-01,1904340,Wheatsheaf Inn,Pub/bar/nightclub,16 Leyland Lane,Leyland,Lancashire,,PR26 8PH,South Ribble,AwaitingInspection,,FHRS,False,53.7015482,-2.713193,"16 Leyland Lane, Leyland, Lancashire, PR26 8PH"
2026-01-01,1904445,The Old Wheatsheaf,Pub/bar/nightclub,Public House,3 Windmill Hill,ENFIELD,,EN2 6SE,Enfield,AwaitingInspection,,FHRS,False,51.653803,-0.089688,"Public House, 3 Windmill Hill, ENFIELD, EN2 6SE"
2026-01-01,1661857,March Bears RUFC,Pub/bar/nightclub,March Sports Association (MSA),240 Elm Road,March,Cambridgeshire,PE15 8PS,Fenland,5,2025-12-06,FHRS,False,52.5720838,0.092315,"March Sports Association (MSA), 240 Elm Road, March, Cambridgeshire, PE15 8PS"
2026-01-01,1904456,Salisbury City Hall,Pub/bar/nightclub,CITY HALL MALTHOUSE LANE,,SALISBURY,,SP2 7TU,Wiltshire,AwaitingInspection,,FHRS,False,51.0702791,-1.8004409,"CITY HALL MALTHOUSE LANE, SALISBURY, SP2 7TU"
2026-01-01,1904302,The Tommy Wass Pub,Pub/bar/nightclub,450 Dewsbury Road,Hunslet,Leeds,,LS11 7LJ,Leeds,AwaitingInspection,,FHRS,False,53.764748,-1.561677,"450 Dewsbury Road, Hunslet, Leeds, LS11 7LJ"
2026-01-03,1904496,The Venue,Pub/bar/nightclub,Unit 9 Castle Mills Business Park,Aynam Road,,Kendal,LA9 7DF,Westmorland and Furness,5,2025-12-02,FHRS,False,54.3258083,-2.7432856,"Unit 9 Castle Mills Business Park, Aynam Road, Kendal, LA9 7DF"
2026-01-03,1904595,The White Hart,Pub/bar/nightclub,White Hart,21 High Street,Wroughton,Swindon,SN4 9JX,Swindon,AwaitingInspection,,FHRS,False,,,"White Hart, 21 High Street, Wroughton, Swindon, SN4 9JX"
2026-01-03,1904492,The Midland,Pub/bar/nightclub,526-528 Bearwood Road,,,Smethwick,B66 4BE,Sandwell,AwaitingInspection,,FHRS,False,52.4760629,-1.9698714,"526-528 Bearwood Road, Smethwick, B66 4BE"
2026-01-03,1766553,Kabinett,Pub/bar/nightclub,46 Regent Street,Rugby,,Warwickshire,CV21 2PS,Rugby,AwaitingInspection,,FHRS,False,52.3746301,-1.260229,"46 Regent Street, Rugby, Warwickshire, CV21 2PS"
2026-01-03,1904536,Little Lever Sports CLub,Pub/bar/nightclub,,Mytham Road,Little Lever,Bolton,BL3 1TH,Bolton,5,2025-11-24,FHRS,False,53.5555609,-2.36924885,"Mytham Road, Little Lever, Bolton, BL3 1TH"
2026-01-03,186666,Gordano Gate Brewers Fayre & Premier Inn,Pub/bar/nightclub,Brewers Fayre Travel Inn,Serbert Way,Portishead,Bristol,BS20 7GA,North Somerset,5,2025-05-13,FHRS,False,51.482062,-2.761539,"Brewers Fayre Travel Inn, Serbert Way, Portishead, Bristol, BS20 7GA"
