date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-06-02,1952481,Antro,Pub/bar/nightclub,30 Acre Lane,London,,,SW2 5SG,Lambeth,5,2026-05-22,FHRS,False,51.460984,-0.117329,"30 Acre Lane, London, SW2 5SG"
2026-06-02,1952607,Mana Vault Coffee Bar & Lounge,Pub/bar/nightclub,5 Poulton Street,Fleetwood,Lancashire,,FY7 6LP,Wyre,AwaitingInspection,,FHRS,False,53.921224,-3.0153492,"5 Poulton Street, Fleetwood, Lancashire, FY7 6LP"
2026-06-02,1950857,Mill Tavern,Pub/bar/nightclub,Mill Tavern,80 Northop Road,Flint,Flintshire,CH6 5LQ,Sir y Fflint,AwaitingInspection,,FHRS,False,53.2418965,-3.1386537,"Mill Tavern, 80 Northop Road, Flint, Flintshire, CH6 5LQ"
2026-06-02,1952556,McSorleys,Pub/bar/nightclub,,42 Jamaica Street,Glasgow,,G1 4QG,Glasgow City,Awaiting Inspection,2026-05-26,FHIS,False,55.857225,-4.257771,"42 Jamaica Street, Glasgow, G1 4QG"
2026-06-02,1952555,The Corona Bar And Kitchen,Pub/bar/nightclub,,1039 Pollokshaws Road,Glasgow,,G41 3YF,Glasgow City,Improvement Required,2026-05-29,FHIS,False,55.831106,-4.279283,"1039 Pollokshaws Road, Glasgow, G41 3YF"
2026-06-02,1952597,Nook,Pub/bar/nightclub,Staveley Mill Yard,Back Lane,,Staveley,LA8 9LR,Westmorland and Furness,AwaitingInspection,,FHRS,False,54.3770759,-2.814985,"Staveley Mill Yard, Back Lane, Staveley, LA8 9LR"
2026-06-02,606488,The Wheatsheaf,Pub/bar/nightclub,Wheatsheaf Inn,Brigsteer,,Kendal,LA8 8AN,Westmorland and Furness,AwaitingInspection,,FHRS,False,54.29945,-2.799052,"Wheatsheaf Inn, Brigsteer, Kendal, LA8 8AN"
2026-06-02,1950857,Mill Tavern,Pub/bar/nightclub,Mill Tavern,80 Northop Road,Flint,Flintshire,CH6 5LQ,Flintshire,AwaitingInspection,,FHRS,False,53.2418965,-3.1386537,"Mill Tavern, 80 Northop Road, Flint, Flintshire, CH6 5LQ"
2026-06-02,1952579,george and dragon,Pub/bar/nightclub,George & Dragon Inn Doncaster Road,,,Whitley,DN14 0HY,North Yorkshire,AwaitingInspection,,FHRS,False,53.685622,-1.1521787,"George & Dragon Inn Doncaster Road, Whitley, DN14 0HY"
2026-06-02,1952576,Little 3,Pub/bar/nightclub,13 Finkle Street,,,Thirsk,YO7 1DA,North Yorkshire,5,2026-05-28,FHRS,False,54.2331137,-1.3406711,"13 Finkle Street, Thirsk, YO7 1DA"
2026-06-02,1952578,Punch Bowl Country Inn,Pub/bar/nightclub,The Punch Bowl Marton cum Grafton,,,York,YO51 9QY,North Yorkshire,AwaitingInspection,,FHRS,False,,,"The Punch Bowl Marton cum Grafton, York, YO51 9QY"
2026-06-02,459093,Quercus Bistro at The Peppermill,Pub/bar/nightclub,40 ST JOHNS STREET,,DEVIZES,,,Wiltshire,AwaitingInspection,,FHRS,False,51.3519249,-1.9954923,"40 ST JOHNS STREET, DEVIZES"
2026-06-02,1950820,Riccardo Zappia Trading As Dog & Crook Brambridge,Pub/bar/nightclub,The Dog And Crook,18 Brambridge,Eastleigh,Hampshire,SO50 6HZ,Winchester City,AwaitingInspection,,FHRS,False,50.9930622,-1.3278259,"The Dog And Crook, 18 Brambridge, Eastleigh, Hampshire, SO50 6HZ"
2026-06-02,1952545,Queen's Head,Pub/bar/nightclub,,222 Shoreditch High Street London,Hackney,London,E1 6PJ,Hackney,AwaitingInspection,,FHRS,False,51.522778,-0.0782865,"222 Shoreditch High Street London, Hackney, London, E1 6PJ"
2026-06-02,1952588,Ye Olde Salutation Inn,Pub/bar/nightclub,Salutation Inn,Hounds Gate,,Nottingham,NG1 7AA,Nottingham City,AwaitingInspection,,FHRS,False,,,"Salutation Inn, Hounds Gate, Nottingham, NG1 7AA"
2026-06-02,1952511,The Rutland Arms,Pub/bar/nightclub,Public House,205 Francis Avenue,Southsea,,PO4 0AH,Portsmouth,AwaitingInspection,,FHRS,False,50.7930599,-1.0703443,"Public House, 205 Francis Avenue, Southsea, PO4 0AH"
2026-06-02,1951916,Brewers Fayre,Pub/bar/nightclub,The Drove Brewers Fayre The Drove,,Newhaven,East Sussex,BN9 0AG,Lewes,5,2025-12-04,FHRS,False,50.7993121,0.0614559,"The Drove Brewers Fayre The Drove, Newhaven, East Sussex, BN9 0AG"
